{ConfigFilename} {MeanCorrelation} {StandardDeviation} {Description} {scales} {angles} {gridsize} {patchsize} {cannysigma} {metric} {0.png} {1.png} {10.png} {11.png} {12.png} {13.png} {14.png} {2.png} {20.png} {21.png} {23.png} {24.png} {25.png} {26.png} {27.png} {28.png} {30.png} {33.png} {34.png} {38.png} {4.png} {42.png} {43.png} {45.png} {46.png} {47.png} {48.png} {6.png} {7.png} {8.png} {9.png}
{r\_g\_luma\_segment\_mean\_g4\_l2\_s4\_a12.2012-09-27T19:44:57.124732.json} {0.187650126895} {0.170388941644} {$N = (4, 12)$, $G=4$, $L_2$} {4} {12} {4} {} {} {$L_2$} {0.333551360016} {-0.104315290198} {0.0373958584757} {0.0167419601553} {0.0915553776474} {0.278741686328} {0.420039315342} {0.21106978432} {0.347942766833} {0.265467444325} {0.230226270546} {0.181594733266} {0.352036874616} {0.317686529747} {0.18790358848} {0.442302739902} {0.192387033081} {0.0424439493184} {0.247594662866} {0.358717142994} {0.298585287723} {-0.378069551844} {0.132476569085} {0.200514801366} {-0.0927847378222} {0.0360829535975} {0.16516472771} {0.252906594408} {0.25482815424} {0.149486522047} {0.346878825171}
{r\_g\_luma\_segment\_mean\_g4\_cos\_s4\_a12.2012-09-27T19:35:03.627799.json} {0.167694342623} {0.169493865345} {$N = (4, 12)$, $G=4$, COS} {4} {12} {4} {} {} {COS} {0.240826657618} {0.279461950284} {0.166347094599} {0.163556072286} {0.0399748831982} {0.276172638528} {0.211946443521} {0.0952388051199} {0.311859813236} {0.414953966372} {0.196785583204} {0.11414526091} {0.210190514881} {0.114470045132} {0.21621782784} {0.359773948784} {0.143321883705} {-0.0398715887537} {0.13470175959} {0.27871547801} {0.293437265521} {-0.331617320218} {0.0244374253652} {0.277635878815} {0.226807136899} {0.262890090496} {0.121292846912} {-0.141937374413} {0.535396526079} {-0.15979593736} {0.161189045154}
{r\_g\_luma\_segment\_mean\_g8\_l2\_s4\_a12.2012-09-27T19:26:24.446530.json} {0.171152394877} {0.166206340831} {$N = (4, 12)$, $G=8$, $L_2$} {4} {12} {8} {} {} {$L_2$} {0.361883907971} {-0.117193721087} {-0.0245007348634} {0.0347717633994} {0.0786602540351} {0.232498825923} {0.327553594533} {0.15958934912} {0.376293658946} {0.252580675183} {0.160772535297} {0.246449995146} {0.362352973506} {0.199357943768} {0.13642315328} {0.434565665735} {0.127827626007} {0.0372992281889} {0.221937184849} {0.283876875751} {0.154440666063} {-0.388392269984} {0.137621290214} {0.218509719438} {-0.097939445479} {0.0927847378222} {0.252908489305} {0.278713389756} {0.24968011072} {0.182992121816} {0.331404676836}
{r\_g\_luma\_segment\_mean\_g8\_cos\_s4\_a12.2012-09-27T19:17:00.614976.json} {0.169312992894} {0.173339912176} {$N = (4, 12)$, $G=8$, COS} {4} {12} {8} {} {} {COS} {0.240826657618} {0.287189008817} {0.184400267656} {0.202191364952} {0.0709231798677} {0.229929778123} {0.142582152914} {0.02831423936} {0.355674828319} {0.484542519738} {0.235370991675} {0.163435259939} {0.349457849894} {0.00643090141189} {0.15958934912} {0.411354443233} {0.042609208669} {-0.047588670448} {0.157793489806} {0.258069887046} {0.115830499548} {-0.313552563475} {0.0527333915775} {0.30077220205} {0.126290337591} {0.309282459407} {0.263231284787} {-0.123872617669} {0.486490112639} {-0.0876300301654} {0.156030995709}
