{ConfigFilename} {MeanCorrelation} {Description} {0.png} {1.png} {10.png} {11.png} {12.png} {13.png} {14.png} {2.png} {20.png} {21.png} {23.png} {24.png} {25.png} {26.png} {27.png} {28.png} {30.png} {33.png} {34.png} {38.png} {4.png} {42.png} {43.png} {45.png} {46.png} {47.png} {48.png} {6.png} {7.png} {8.png} {9.png}
{reference.correlations.json} {0.27670439239} {SHOG} {0.537030568057} {0.132647838153} {0.359773948784} {0.245978029973} {0.233401737383} {0.458575032346} {0.425177410943} {0.2059217408} {0.510316058022} {0.0025773538284} {0.405146788949} {0.184188943741} {0.336562726281} {0.407719149514} {0.409269459839} {0.46035591296} {0.311176342098} {0.0630228338365} {0.434894252392} {0.358717142994} {0.176206698686} {-0.0528700068105} {0.466883442503} {0.11054021101} {-0.025773538284} {0.206188306272} {0.356136444124} {0.112187575427} {0.35006695936} {0.097939445479} {0.297877355444}
{reference.correlations.json} {0.27670439239} {SHOG} {0.537030568057} {0.132647838153} {0.359773948784} {0.245978029973} {0.233401737383} {0.458575032346} {0.425177410943} {0.2059217408} {0.510316058022} {0.0025773538284} {0.405146788949} {0.184188943741} {0.336562726281} {0.407719149514} {0.409269459839} {0.46035591296} {0.311176342098} {0.0630228338365} {0.434894252392} {0.358717142994} {0.176206698686} {-0.0528700068105} {0.466883442503} {0.11054021101} {-0.025773538284} {0.206188306272} {0.356136444124} {0.112187575427} {0.35006695936} {0.097939445479} {0.297877355444}
