{ConfigFilename} {MeanCorrelation} {StandardDeviation} {Description} {group} {features} {scales} {angles} {gridsize} {patchsize} {cannysigma} {queryreader} {imagereader} {metric} {0.png} {1.png} {10.png} {11.png} {12.png} {13.png} {14.png} {2.png} {20.png} {21.png} {23.png} {24.png} {25.png} {26.png} {27.png} {28.png} {30.png} {33.png} {34.png} {38.png} {4.png} {42.png} {43.png} {45.png} {46.png} {47.png} {48.png} {6.png} {7.png} {8.png} {9.png}
{r\_l\_luma\_segment\_pmean2\_g8\_3\_l2\_1000\_itf\_s4\_a12.2012-09-28T15:40:19.576241.json} {0.090573527192} {0.117669329741} {$N = (4, 12)$, $G = (8, 3)$, $L_2$} {SEGMENT+PMEAN2} {PMEAN2} {4} {12} {8} {3} {} {LUMA} {SEGMENT} {$L_2$} {0.225372540552} {-0.00128784308887} {0.210190514881} {0.12492077962} {0.127661723762} {0.224791682523} {0.168272630917} {0.0463323916799} {0.0644338457099} {0.0695885533667} {0.0707399155307} {-0.171217891365} {0.050290982088} {0.122187126826} {0.23423598016} {0.135398797929} {0.0916743580454} {0.057878112707} {0.237331671659} {0.072259568373} {0.0926643996381} {-0.0812914053454} {0.101608242308} {0.185090585877} {-0.0670111995383} {0.0618564918815} {-0.190971716414} {-0.108388540461} {0.22136587136} {0.286086274952} {0.145714896819}
{r\_l\_luma\_segment\_pmean2\_g8\_3\_cos\_1000\_itf\_s4\_a12.2012-09-28T15:41:28.490648.json} {0.153551493726} {0.130950652901} {$N = (4, 12)$, $G = (8, 3)$, COS} {SEGMENT+PMEAN2} {PMEAN2} {4} {12} {8} {3} {} {LUMA} {SEGMENT} {COS} {0.167108805451} {0.00388853618958} {0.346383206671} {0.157419879026} {0.0428293406208} {0.36106854207} {0.286382892005} {0.207524268788} {0.196636645783} {0.271656051265} {0.18770324831} {-0.0808720815511} {0.209326868132} {0.21812315927} {0.304010688488} {0.454401743934} {0.220254907947} {0.0647252580379} {0.325455329488} {-0.0159511578925} {0.0524311244234} {0.156735882789} {0.102720537601} {0.169076224702} {-0.0475434658643} {0.0808972485006} {0.0362695517652} {0.0279154141739} {0.224645066272} {-0.00646831071656} {0.0353408998144}
{r\_l\_luma\_segment\_pmean2\_g8\_3\_emd\_1000\_itf\_s4\_a12.2012-09-28T11:38:19.684333.json} {0.0681156733771} {0.131257314511} {$N = (4, 12)$, $G = (8, 3)$, EMD} {SEGMENT+PMEAN2} {PMEAN2} {4} {12} {8} {3} {} {LUMA} {SEGMENT} {EMD} {0.289764694995} {-0.212494109663} {0.300456380167} {-0.106890976376} {-0.0116056112511} {0.214515491321} {0.150289296315} {0.32175272} {0.0180414767988} {0.0283508921123} {0.181351419815} {-0.0674494723559} {0.140556847374} {-0.0244374253652} {0.17503347968} {0.135398797929} {0.220793172194} {0.0321545070594} {0.198845454633} {-0.0206455909637} {0.211068910287} {-0.0141937374413} {-0.0141479831061} {0.0514140516324} {-0.134022399077} {-0.0515470765679} {0.0619367728911} {-0.0335488339521} {0.02059217408} {0.0592791380531} {-0.00902658652862}
{r\_l\_luma\_segment\_pmean2\_g8\_3\_hi\_1000\_itf\_s4\_a12.2012-09-28T11:32:16.037493.json} {0.150999412585} {0.137503560198} {$N = (4, 12)$, $G = (8, 3)$, HI} {SEGMENT+PMEAN2} {PMEAN2} {4} {12} {8} {3} {} {LUMA} {SEGMENT} {HI} {0.156184253415} {-0.00907325110902} {0.292881909942} {0.126452033972} {0.0770251396228} {0.358929721297} {0.276433900627} {0.222907893324} {0.208414283138} {0.239170242038} {0.141101062523} {-0.122493423377} {0.219430190092} {0.198849519696} {0.324415650481} {0.512292583723} {0.274252885379} {0.096294921355} {0.262019121198} {-0.0239267368388} {0.102240692626} {0.0349741226058} {0.100221474595} {0.186126338326} {0.00409857483632} {0.137213591115} {0.0712898301423} {-0.00134030677289} {0.27808247649} {-0.00388098642994} {-0.0596059178816}
{r\_l\_luma\_segment\_pmean2\_g8\_3\_hibin\_1000\_itf\_s4\_a12.2012-09-28T11:44:07.522276.json} {0.15332752453} {0.154894996796} {$N = (4, 12)$, $G = (8, 3)$, HIB} {SEGMENT+PMEAN2} {PMEAN2} {4} {12} {8} {3} {} {LUMA} {SEGMENT} {HIB} {0.245225918062} {-0.00272473242291} {0.267738682967} {0.161455646016} {0.0747432944811} {0.389921898558} {0.265610704467} {0.237771032715} {0.221360637831} {0.243383363156} {0.163520982854} {-0.119719168911} {0.180961359301} {0.245642683181} {0.382163455013} {0.514016193619} {0.325100815086} {0.0258887062294} {0.253083837383} {-0.158573565836} {0.0558007133142} {-0.073447186648} {0.112455977544} {0.170205431527} {0.0701832499516} {0.174675480536} {0.0261044182538} {-0.0212215239041} {0.301922628966} {-0.0329871572482} {0.0528894843887}
